Solver_Var,Solver_Value
"U[3,7,3,3,3]",0.0
"U[3,7,3,4,0]",0.0
"U[3,7,3,4,1]",0.0
"U[3,7,3,4,2]",0.0
"U[3,7,3,4,3]",0.0
"U[3,8,0,1,0]",0.0
"U[3,8,0,1,1]",0.0
"U[3,8,0,1,2]",0.0
"U[3,8,0,1,3]",0.0
"U[3,8,0,2,0]",0.0
"U[3,8,0,2,1]",0.0
"U[3,8,0,2,2]",0.0
"U[3,8,0,2,3]",0.0
"U[3,8,0,3,0]",0.0
"U[3,8,0,3,1]",0.0
"U[3,8,0,3,2]",0.0
"U[3,8,0,3,3]",0.0
"U[3,8,0,4,0]",0.0
"U[3,8,0,4,1]",0.0
"U[3,8,0,4,2]",0.0
"U[3,8,0,4,3]",0.0
"U[3,8,1,1,0]",0.0
"U[3,8,1,1,1]",0.0
"U[3,8,1,1,2]",0.0
"U[3,8,1,1,3]",0.0
"U[3,8,1,2,0]",0.0
"U[3,8,1,2,1]",0.0
"U[3,8,1,2,2]",0.0
"U[3,8,1,2,3]",0.0
"U[3,8,1,3,0]",0.0
"U[3,8,1,3,1]",0.0
"U[3,8,1,3,2]",0.0
"U[3,8,1,3,3]",0.0
"U[3,8,1,4,0]",0.0
"U[3,8,1,4,1]",0.0
"U[3,8,1,4,2]",0.0
"U[3,8,1,4,3]",0.0
"U[3,8,2,1,0]",0.0
"U[3,8,2,1,1]",0.0
"U[3,8,2,1,2]",0.0
"U[3,8,2,1,3]",0.0
"U[3,8,2,2,0]",0.0
"U[3,8,2,2,1]",0.0
"U[3,8,2,2,2]",0.0
"U[3,8,2,2,3]",0.0
"U[3,8,2,3,0]",0.0
"U[3,8,2,3,1]",0.0
"U[3,8,2,3,2]",0.0
"U[3,8,2,3,3]",0.0
"U[3,8,2,4,0]",0.0
"U[3,8,2,4,1]",0.0
"U[3,8,2,4,2]",0.0
"U[3,8,2,4,3]",0.0
"U[3,8,3,1,0]",0.0
"U[3,8,3,1,1]",0.0
"U[3,8,3,1,2]",0.0
"U[3,8,3,1,3]",0.0
"U[3,8,3,2,0]",0.0
"U[3,8,3,2,1]",0.0
"U[3,8,3,2,2]",0.0
"U[3,8,3,2,3]",0.0
"U[3,8,3,3,0]",0.0
"U[3,8,3,3,1]",0.0
"U[3,8,3,3,2]",0.0
"U[3,8,3,3,3]",0.0
"U[3,8,3,4,0]",0.0
"U[3,8,3,4,1]",0.0
"U[3,8,3,4,2]",0.0
"U[3,8,3,4,3]",0.0
"U[3,9,0,1,0]",0.0
"U[3,9,0,1,1]",0.0
"U[3,9,0,1,2]",0.0
"U[3,9,0,1,3]",0.0
"U[3,9,0,2,0]",0.0
"U[3,9,0,2,1]",0.0
"U[3,9,0,2,2]",0.0
"U[3,9,0,2,3]",0.0
"U[3,9,0,3,0]",0.0
"U[3,9,0,3,1]",0.0
"U[3,9,0,3,2]",0.0
"U[3,9,0,3,3]",0.0
"U[3,9,0,4,0]",0.0
"U[3,9,0,4,1]",0.0
"U[3,9,0,4,2]",0.0
"U[3,9,0,4,3]",0.0
"U[3,9,1,1,0]",0.0
"U[3,9,1,1,1]",0.0
"U[3,9,1,1,2]",0.0
"U[3,9,1,1,3]",0.0
"U[3,9,1,2,0]",0.0
"U[3,9,1,2,1]",0.0
"U[3,9,1,2,2]",0.0
"U[3,9,1,2,3]",0.0
"U[3,9,1,3,0]",0.0
"U[3,9,1,3,1]",0.0
"U[3,9,1,3,2]",0.0
"U[3,9,1,3,3]",0.0
"U[3,9,1,4,0]",0.0
"U[3,9,1,4,1]",0.0
"U[3,9,1,4,2]",0.0
"U[3,9,1,4,3]",0.0
"U[3,9,2,1,0]",0.0
"U[3,9,2,1,1]",0.0
"U[3,9,2,1,2]",0.0
"U[3,9,2,1,3]",0.0
"U[3,9,2,2,0]",0.0
"U[3,9,2,2,1]",0.0
"U[3,9,2,2,2]",0.0
"U[3,9,2,2,3]",0.0
"U[3,9,2,3,0]",0.0
"U[3,9,2,3,1]",0.0
"U[3,9,2,3,2]",0.0
"U[3,9,2,3,3]",0.0
"U[3,9,2,4,0]",0.0
"U[3,9,2,4,1]",0.0
"U[3,9,2,4,2]",0.0
"U[3,9,2,4,3]",0.0
"U[3,9,3,1,0]",0.0
"U[3,9,3,1,1]",0.0
"U[3,9,3,1,2]",0.0
"U[3,9,3,1,3]",0.0
"U[3,9,3,2,0]",0.0
"U[3,9,3,2,1]",0.0
"U[3,9,3,2,2]",0.0
"U[3,9,3,2,3]",0.0
"U[3,9,3,3,0]",0.0
"U[3,9,3,3,1]",0.0
"U[3,9,3,3,2]",0.0
"U[3,9,3,3,3]",0.0
"U[3,9,3,4,0]",0.0
"U[3,9,3,4,1]",0.0
"U[3,9,3,4,2]",0.0
"U[3,9,3,4,3]",0.0
"U[3,10,0,1,0]",0.0
"U[3,10,0,1,1]",0.0
"U[3,10,0,1,2]",0.0
"U[3,10,0,1,3]",0.0
"U[3,10,0,2,0]",0.0
"U[3,10,0,2,1]",0.0
"U[3,10,0,2,2]",0.0
"U[3,10,0,2,3]",0.0
"U[3,10,0,3,0]",0.0
"U[3,10,0,3,1]",0.0
"U[3,10,0,3,2]",0.0
"U[3,10,0,3,3]",0.0
"U[3,10,0,4,0]",0.0
"U[3,10,0,4,1]",0.0
"U[3,10,0,4,2]",0.0
"U[3,10,0,4,3]",0.0
"U[3,10,1,1,0]",0.0
"U[3,10,1,1,1]",0.0
"U[3,10,1,1,2]",0.0
"U[3,10,1,1,3]",0.0
"U[3,10,1,2,0]",0.0
"U[3,10,1,2,1]",0.0
"U[3,10,1,2,2]",0.0
"U[3,10,1,2,3]",0.0
"U[3,10,1,3,0]",0.0
"U[3,10,1,3,1]",0.0
"U[3,10,1,3,2]",0.0
"U[3,10,1,3,3]",0.0
"U[3,10,1,4,0]",0.0
"U[3,10,1,4,1]",0.0
"U[3,10,1,4,2]",0.0
"U[3,10,1,4,3]",0.0
"U[3,10,2,1,0]",0.0
"U[3,10,2,1,1]",0.0
"U[3,10,2,1,2]",0.0
"U[3,10,2,1,3]",0.0
"U[3,10,2,2,0]",0.0
"U[3,10,2,2,1]",0.0
"U[3,10,2,2,2]",0.0
"U[3,10,2,2,3]",0.0
"U[3,10,2,3,0]",0.0
"U[3,10,2,3,1]",0.0
"U[3,10,2,3,2]",0.0
"U[3,10,2,3,3]",0.0
"U[3,10,2,4,0]",0.0
"U[3,10,2,4,1]",0.0
"U[3,10,2,4,2]",0.0
"U[3,10,2,4,3]",0.0
"U[3,10,3,1,0]",0.0
"U[3,10,3,1,1]",0.0
"U[3,10,3,1,2]",0.0
"U[3,10,3,1,3]",0.0
"U[3,10,3,2,0]",0.0
"U[3,10,3,2,1]",0.0
"U[3,10,3,2,2]",0.0
"U[3,10,3,2,3]",0.0
"U[3,10,3,3,0]",0.0
"U[3,10,3,3,1]",0.0
"U[3,10,3,3,2]",0.0
"U[3,10,3,3,3]",0.0
"U[3,10,3,4,0]",0.0
"U[3,10,3,4,1]",0.0
"U[3,10,3,4,2]",0.0
"U[3,10,3,4,3]",0.0
"U[3,11,0,1,0]",0.0
"U[3,11,0,1,1]",0.0
"U[3,11,0,1,2]",0.0
"U[3,11,0,1,3]",0.0
"U[3,11,0,2,0]",0.0
"U[3,11,0,2,1]",0.0
"U[3,11,0,2,2]",0.0
"U[3,11,0,2,3]",0.0
"U[3,11,0,3,0]",0.0
"U[3,11,0,3,1]",0.0
"U[3,11,0,3,2]",0.0
"U[3,11,0,3,3]",0.0
"U[3,11,0,4,0]",0.0
"U[3,11,0,4,1]",0.0
"U[3,11,0,4,2]",0.0
"U[3,11,0,4,3]",0.0
"U[3,11,1,1,0]",0.0
"U[3,11,1,1,1]",0.0
"U[3,11,1,1,2]",0.0
"U[3,11,1,1,3]",0.0
"U[3,11,1,2,0]",0.0
"U[3,11,1,2,1]",0.0
"U[3,11,1,2,2]",0.0
"U[3,11,1,2,3]",0.0
"U[3,11,1,3,0]",0.0
"U[3,11,1,3,1]",0.0
"U[3,11,1,3,2]",0.0
"U[3,11,1,3,3]",0.0
"U[3,11,1,4,0]",0.0
"U[3,11,1,4,1]",0.0
"U[3,11,1,4,2]",0.0
"U[3,11,1,4,3]",0.0
"U[3,11,2,1,0]",0.0
"U[3,11,2,1,1]",0.0
"U[3,11,2,1,2]",0.0
"U[3,11,2,1,3]",0.0
"U[3,11,2,2,0]",0.0
"U[3,11,2,2,1]",0.0
"U[3,11,2,2,2]",0.0
"U[3,11,2,2,3]",0.0
"U[3,11,2,3,0]",0.0
"U[3,11,2,3,1]",0.0
"U[3,11,2,3,2]",0.0
"U[3,11,2,3,3]",0.0
"U[3,11,2,4,0]",0.0
"U[3,11,2,4,1]",0.0
"U[3,11,2,4,2]",0.0
"U[3,11,2,4,3]",0.0
"U[3,11,3,1,0]",0.0
"U[3,11,3,1,1]",0.0
"U[3,11,3,1,2]",0.0
"U[3,11,3,1,3]",0.0
"U[3,11,3,2,0]",0.0
"U[3,11,3,2,1]",0.0
"U[3,11,3,2,2]",0.0
"U[3,11,3,2,3]",0.0
"U[3,11,3,3,0]",0.0
"U[3,11,3,3,1]",0.0
"U[3,11,3,3,2]",0.0
"U[3,11,3,3,3]",0.0
"U[3,11,3,4,0]",0.0
"U[3,11,3,4,1]",0.0
"U[3,11,3,4,2]",0.0
"U[3,11,3,4,3]",0.0
"U[3,12,0,1,0]",0.0
"U[3,12,0,1,1]",0.0
"U[3,12,0,1,2]",0.0
"U[3,12,0,1,3]",0.0
"U[3,12,0,2,0]",0.0
"U[3,12,0,2,1]",0.0
"U[3,12,0,2,2]",0.0
"U[3,12,0,2,3]",0.0
"U[3,12,0,3,0]",0.0
"U[3,12,0,3,1]",0.0
"U[3,12,0,3,2]",0.0
"U[3,12,0,3,3]",0.0
"U[3,12,0,4,0]",0.0
"U[3,12,0,4,1]",0.0
"U[3,12,0,4,2]",0.0
"U[3,12,0,4,3]",0.0
"U[3,12,1,1,0]",0.0
"U[3,12,1,1,1]",0.0
"U[3,12,1,1,2]",0.0
"U[3,12,1,1,3]",0.0
"U[3,12,1,2,0]",0.0
"U[3,12,1,2,1]",0.0
"U[3,12,1,2,2]",0.0
"U[3,12,1,2,3]",0.0
"U[3,12,1,3,0]",0.0
"U[3,12,1,3,1]",0.0
"U[3,12,1,3,2]",0.0
"U[3,12,1,3,3]",0.0
"U[3,12,1,4,0]",0.0
"U[3,12,1,4,1]",0.0
"U[3,12,1,4,2]",0.0
"U[3,12,1,4,3]",0.0
"U[3,12,2,1,0]",0.0
"U[3,12,2,1,1]",0.0
"U[3,12,2,1,2]",0.0
"U[3,12,2,1,3]",0.0
"U[3,12,2,2,0]",0.0
"U[3,12,2,2,1]",0.0
"U[3,12,2,2,2]",0.0
"U[3,12,2,2,3]",0.0
"U[3,12,2,3,0]",0.0
"U[3,12,2,3,1]",0.0
"U[3,12,2,3,2]",0.0
"U[3,12,2,3,3]",0.0
"U[3,12,2,4,0]",0.0
"U[3,12,2,4,1]",0.0
"U[3,12,2,4,2]",0.0
"U[3,12,2,4,3]",0.0
"U[3,12,3,1,0]",0.0
"U[3,12,3,1,1]",0.0
"U[3,12,3,1,2]",0.0
"U[3,12,3,1,3]",0.0
"U[3,12,3,2,0]",0.0
"U[3,12,3,2,1]",0.0
"U[3,12,3,2,2]",0.0
"U[3,12,3,2,3]",0.0
"U[3,12,3,3,0]",0.0
"U[3,12,3,3,1]",0.0
"U[3,12,3,3,2]",0.0
"U[3,12,3,3,3]",0.0
"U[3,12,3,4,0]",0.0
"U[3,12,3,4,1]",0.0
"U[3,12,3,4,2]",0.0
"U[3,12,3,4,3]",0.0
"U[3,13,0,1,0]",0.0
"U[3,13,0,1,1]",0.0
"U[3,13,0,1,2]",0.0
"U[3,13,0,1,3]",0.0
"U[3,13,0,2,0]",0.0
"U[3,13,0,2,1]",0.0
"U[3,13,0,2,2]",0.0
"U[3,13,0,2,3]",0.0
"U[3,13,0,3,0]",0.0
"U[3,13,0,3,1]",0.0
"U[3,13,0,3,2]",0.0
"U[3,13,0,3,3]",0.0
"U[3,13,0,4,0]",0.0
"U[3,13,0,4,1]",0.0
"U[3,13,0,4,2]",0.0
"U[3,13,0,4,3]",0.0
"U[3,13,1,1,0]",0.0
"U[3,13,1,1,1]",0.0
"U[3,13,1,1,2]",0.0
"U[3,13,1,1,3]",0.0
"U[3,13,1,2,0]",0.0
"U[3,13,1,2,1]",0.0
"U[3,13,1,2,2]",0.0
"U[3,13,1,2,3]",0.0
"U[3,13,1,3,0]",0.0
"U[3,13,1,3,1]",0.0
"U[3,13,1,3,2]",0.0
"U[3,13,1,3,3]",0.0
"U[3,13,1,4,0]",0.0
"U[3,13,1,4,1]",0.0
"U[3,13,1,4,2]",0.0
"U[3,13,1,4,3]",0.0
"U[3,13,2,1,0]",0.0
"U[3,13,2,1,1]",0.0
"U[3,13,2,1,2]",0.0
"U[3,13,2,1,3]",0.0
"U[3,13,2,2,0]",0.0
"U[3,13,2,2,1]",0.0
"U[3,13,2,2,2]",0.0
"U[3,13,2,2,3]",0.0
"U[3,13,2,3,0]",0.0
"U[3,13,2,3,1]",0.0
"U[3,13,2,3,2]",0.0
"U[3,13,2,3,3]",0.0
"U[3,13,2,4,0]",0.0
"U[3,13,2,4,1]",0.0
"U[3,13,2,4,2]",0.0
"U[3,13,2,4,3]",0.0
"U[3,13,3,1,0]",0.0
"U[3,13,3,1,1]",0.0
"U[3,13,3,1,2]",0.0
"U[3,13,3,1,3]",0.0
"U[3,13,3,2,0]",0.0
"U[3,13,3,2,1]",0.0
"U[3,13,3,2,2]",0.0
"U[3,13,3,2,3]",0.0
"U[3,13,3,3,0]",0.0
"U[3,13,3,3,1]",0.0
"U[3,13,3,3,2]",0.0
"U[3,13,3,3,3]",0.0
"U[3,13,3,4,0]",0.0
"U[3,13,3,4,1]",0.0
"U[3,13,3,4,2]",0.0
"U[3,13,3,4,3]",0.0
"U[3,14,0,1,0]",0.0
"U[3,14,0,1,1]",0.0
"U[3,14,0,1,2]",0.0
"U[3,14,0,1,3]",0.0
"U[3,14,0,2,0]",0.0
"U[3,14,0,2,1]",0.0
"U[3,14,0,2,2]",0.0
"U[3,14,0,2,3]",0.0
"U[3,14,0,3,0]",0.0
"U[3,14,0,3,1]",0.0
"U[3,14,0,3,2]",0.0
"U[3,14,0,3,3]",0.0
"U[3,14,0,4,0]",0.0
"U[3,14,0,4,1]",0.0
"U[3,14,0,4,2]",0.0
"U[3,14,0,4,3]",0.0
"U[3,14,1,1,0]",0.0
"U[3,14,1,1,1]",0.0
"U[3,14,1,1,2]",0.0
"U[3,14,1,1,3]",0.0
"U[3,14,1,2,0]",0.0
"U[3,14,1,2,1]",0.0
"U[3,14,1,2,2]",0.0
"U[3,14,1,2,3]",0.0
"U[3,14,1,3,0]",0.0
"U[3,14,1,3,1]",0.0
"U[3,14,1,3,2]",0.0
"U[3,14,1,3,3]",0.0
"U[3,14,1,4,0]",0.0
"U[3,14,1,4,1]",0.0
"U[3,14,1,4,2]",0.0
"U[3,14,1,4,3]",0.0
"U[3,14,2,1,0]",0.0
"U[3,14,2,1,1]",0.0
"U[3,14,2,1,2]",0.0
"U[3,14,2,1,3]",0.0
"U[3,14,2,2,0]",0.0
"U[3,14,2,2,1]",0.0
"U[3,14,2,2,2]",0.0
"U[3,14,2,2,3]",0.0
"U[3,14,2,3,0]",0.0
"U[3,14,2,3,1]",0.0
"U[3,14,2,3,2]",0.0
"U[3,14,2,3,3]",0.0
"U[3,14,2,4,0]",0.0
"U[3,14,2,4,1]",0.0
"U[3,14,2,4,2]",0.0
"U[3,14,2,4,3]",0.0
"U[3,14,3,1,0]",0.0
"U[3,14,3,1,1]",0.0
"U[3,14,3,1,2]",0.0
"U[3,14,3,1,3]",0.0
"U[3,14,3,2,0]",0.0
"U[3,14,3,2,1]",0.0
"U[3,14,3,2,2]",0.0
"U[3,14,3,2,3]",0.0
"U[3,14,3,3,0]",0.0
"U[3,14,3,3,1]",0.0
"U[3,14,3,3,2]",0.0
"U[3,14,3,3,3]",0.0
"U[3,14,3,4,0]",0.0
"U[3,14,3,4,1]",0.0
"U[3,14,3,4,2]",0.0
"U[3,14,3,4,3]",0.0
"U[3,15,0,1,0]",0.0
"U[3,15,0,1,1]",0.0
"U[3,15,0,1,2]",0.0
"U[3,15,0,1,3]",0.0
"U[3,15,0,2,0]",0.0
"U[3,15,0,2,1]",0.0
"U[3,15,0,2,2]",0.0
"U[3,15,0,2,3]",0.0
"U[3,15,0,3,0]",0.0
"U[3,15,0,3,1]",0.0
"U[3,15,0,3,2]",0.0
"U[3,15,0,3,3]",0.0
"U[3,15,0,4,0]",0.0
"U[3,15,0,4,1]",0.0
"U[3,15,0,4,2]",0.0
"U[3,15,0,4,3]",0.0
"U[3,15,1,1,0]",0.0
"U[3,15,1,1,1]",0.0
"U[3,15,1,1,2]",0.0
"U[3,15,1,1,3]",0.0
"U[3,15,1,2,0]",0.0
"U[3,15,1,2,1]",0.0
"U[3,15,1,2,2]",0.0
"U[3,15,1,2,3]",0.0
"U[3,15,1,3,0]",0.0
"U[3,15,1,3,1]",0.0
"U[3,15,1,3,2]",0.0
"U[3,15,1,3,3]",0.0
"U[3,15,1,4,0]",0.0
"U[3,15,1,4,1]",0.0
"U[3,15,1,4,2]",0.0
"U[3,15,1,4,3]",0.0
"U[3,15,2,1,0]",0.0
"U[3,15,2,1,1]",0.0
"U[3,15,2,1,2]",0.0
"U[3,15,2,1,3]",0.0
"U[3,15,2,2,0]",0.0
"U[3,15,2,2,1]",0.0
"U[3,15,2,2,2]",0.0
"U[3,15,2,2,3]",0.0
"U[3,15,2,3,0]",0.0
"U[3,15,2,3,1]",0.0
"U[3,15,2,3,2]",0.0
"U[3,15,2,3,3]",0.0
"U[3,15,2,4,0]",0.0
"U[3,15,2,4,1]",0.0
"U[3,15,2,4,2]",0.0
"U[3,15,2,4,3]",0.0
"U[3,15,3,1,0]",0.0
"U[3,15,3,1,1]",0.0
"U[3,15,3,1,2]",0.0
"U[3,15,3,1,3]",0.0
"U[3,15,3,2,0]",0.0
"U[3,15,3,2,1]",0.0
"U[3,15,3,2,2]",0.0
"U[3,15,3,2,3]",0.0
"U[3,15,3,3,0]",0.0
"U[3,15,3,3,1]",0.0
"U[3,15,3,3,2]",0.0
"U[3,15,3,3,3]",0.0
"U[3,15,3,4,0]",0.0
"U[3,15,3,4,1]",0.0
"U[3,15,3,4,2]",0.0
"U[3,15,3,4,3]",0.0
"U[4,0,0,1,0]",3.677618257137757
"U[4,0,0,1,1]",21.638764705883336
"U[4,0,0,1,2]",5.0
"U[4,0,0,1,3]",3.58014705882451
"U[4,0,0,2,0]",0.0
"U[4,0,0,2,1]",0.0
"U[4,0,0,2,2]",0.0
"U[4,0,0,2,3]",0.0
"U[4,0,0,3,0]",0.0
"U[4,0,0,3,1]",0.0
"U[4,0,0,3,2]",0.0
"U[4,0,0,3,3]",0.0
"U[4,0,0,4,0]",0.0
"U[4,0,0,4,1]",0.0
"U[4,0,0,4,2]",0.0
"U[4,0,0,4,3]",0.0
"U[4,0,1,1,0]",0.0
"U[4,0,1,1,1]",0.0
"U[4,0,1,1,2]",0.0
"U[4,0,1,1,3]",0.0
"U[4,0,1,2,0]",0.0
"U[4,0,1,2,1]",0.0
"U[4,0,1,2,2]",0.0
"U[4,0,1,2,3]",0.3815943396235849
"U[4,0,1,3,0]",0.0
"U[4,0,1,3,1]",0.0
"U[4,0,1,3,2]",0.0
"U[4,0,1,3,3]",0.0
"U[4,0,1,4,0]",0.0
"U[4,0,1,4,1]",0.0
"U[4,0,1,4,2]",0.1401132075481132
"U[4,0,1,4,3]",0.0
"U[4,0,2,1,0]",0.0
"U[4,0,2,1,1]",0.0
"U[4,0,2,1,2]",0.0
"U[4,0,2,1,3]",0.0
"U[4,0,2,2,0]",0.0
"U[4,0,2,2,1]",0.0
"U[4,0,2,2,2]",0.5821232876726011
"U[4,0,2,2,3]",0.0
"U[4,0,2,3,0]",0.0
"U[4,0,2,3,1]",0.0
"U[4,0,2,3,2]",0.0
"U[4,0,2,3,3]",0.0
"U[4,0,2,4,0]",0.0
"U[4,0,2,4,1]",0.5009178082205495
"U[4,0,2,4,2]",0.0
"U[4,0,2,4,3]",0.0
"U[4,0,3,1,0]",0.0
"U[4,0,3,1,1]",0.0
"U[4,0,3,1,2]",0.0
"U[4,0,3,1,3]",0.0
"U[4,0,3,2,0]",0.0
"U[4,0,3,2,1]",0.0
"U[4,0,3,2,2]",0.0
"U[4,0,3,2,3]",0.0
"U[4,0,3,3,0]",0.0
"U[4,0,3,3,1]",0.0
"U[4,0,3,3,2]",0.0
"U[4,0,3,3,3]",0.0
"U[4,0,3,4,0]",0.0
"U[4,0,3,4,1]",0.0
"U[4,0,3,4,2]",0.0
"U[4,0,3,4,3]",0.0
"U[4,1,0,1,0]",0.0
"U[4,1,0,1,1]",0.0
"U[4,1,0,1,2]",18.0
"U[4,1,0,1,3]",0.0
"U[4,1,0,2,0]",0.0
"U[4,1,0,2,1]",0.0
"U[4,1,0,2,2]",0.0
"U[4,1,0,2,3]",0.0
"U[4,1,0,3,0]",0.0
"U[4,1,0,3,1]",0.0
"U[4,1,0,3,2]",0.0
"U[4,1,0,3,3]",0.0
"U[4,1,0,4,0]",0.0
"U[4,1,0,4,1]",0.0
"U[4,1,0,4,2]",0.0
"U[4,1,0,4,3]",0.0
"U[4,1,1,1,0]",3.51847169811415
"U[4,1,1,1,1]",4.963000000000942
"U[4,1,1,1,2]",0.0
"U[4,1,1,1,3]",0.0
"U[4,1,1,2,0]",0.0
"U[4,1,1,2,1]",0.0
"U[4,1,1,2,2]",0.0
"U[4,1,1,2,3]",0.0
"U[4,1,1,3,0]",0.0
"U[4,1,1,3,1]",0.0
"U[4,1,1,3,2]",0.0
"U[4,1,1,3,3]",0.0
"U[4,1,1,4,0]",0.0
"U[4,1,1,4,1]",0.0
"U[4,1,1,4,2]",0.0
"U[4,1,1,4,3]",0.0
"U[4,1,2,1,0]",0.62150684931644
"U[4,1,2,1,1]",0.0
"U[4,1,2,1,2]",12.0
"U[4,1,2,1,3]",0.0
"U[4,1,2,2,0]",0.0
"U[4,1,2,2,1]",0.0
"U[4,1,2,2,2]",0.0
"U[4,1,2,2,3]",0.0
"U[4,1,2,3,0]",0.0
"U[4,1,2,3,1]",0.0
"U[4,1,2,3,2]",0.0
"U[4,1,2,3,3]",0.0
"U[4,1,2,4,0]",0.0
"U[4,1,2,4,1]",0.0
"U[4,1,2,4,2]",0.0
"U[4,1,2,4,3]",0.0
"U[4,1,3,1,0]",0.0
"U[4,1,3,1,1]",0.0
"U[4,1,3,1,2]",0.0
"U[4,1,3,1,3]",0.0
"U[4,1,3,2,0]",0.0
"U[4,1,3,2,1]",0.0
"U[4,1,3,2,2]",0.0
"U[4,1,3,2,3]",0.0
"U[4,1,3,3,0]",0.0
"U[4,1,3,3,1]",0.0
"U[4,1,3,3,2]",0.0
"U[4,1,3,3,3]",0.0
"U[4,1,3,4,0]",0.0
"U[4,1,3,4,1]",0.0
"U[4,1,3,4,2]",0.0
"U[4,1,3,4,3]",0.0
"U[4,2,0,1,0]",0.0
"U[4,2,0,1,1]",2.0
"U[4,2,0,1,2]",11.0
"U[4,2,0,1,3]",0.0
"U[4,2,0,2,0]",0.0
"U[4,2,0,2,1]",0.0
"U[4,2,0,2,2]",0.0
"U[4,2,0,2,3]",0.0
"U[4,2,0,3,0]",0.0
"U[4,2,0,3,1]",0.0
"U[4,2,0,3,2]",0.0
"U[4,2,0,3,3]",0.0
"U[4,2,0,4,0]",0.0
"U[4,2,0,4,1]",0.0
"U[4,2,0,4,2]",0.0
"U[4,2,0,4,3]",0.0
"U[4,2,1,1,0]",0.0
"U[4,2,1,1,1]",1.0
"U[4,2,1,1,2]",0.0
"U[4,2,1,1,3]",0.0
"U[4,2,1,2,0]",0.0
"U[4,2,1,2,1]",0.0
"U[4,2,1,2,2]",0.0
"U[4,2,1,2,3]",0.0
"U[4,2,1,3,0]",0.0
"U[4,2,1,3,1]",0.0
"U[4,2,1,3,2]",0.0
"U[4,2,1,3,3]",0.0
"U[4,2,1,4,0]",0.0
"U[4,2,1,4,1]",0.0
"U[4,2,1,4,2]",0.0
"U[4,2,1,4,3]",0.0
"U[4,2,2,1,0]",30.0
"U[4,2,2,1,1]",0.0
"U[4,2,2,1,2]",0.0
"U[4,2,2,1,3]",0.0
"U[4,2,2,2,0]",0.0
"U[4,2,2,2,1]",0.0
"U[4,2,2,2,2]",0.0
"U[4,2,2,2,3]",0.0
"U[4,2,2,3,0]",0.0
"U[4,2,2,3,1]",0.0
"U[4,2,2,3,2]",0.0
"U[4,2,2,3,3]",0.0
"U[4,2,2,4,0]",0.0
"U[4,2,2,4,1]",0.0
"U[4,2,2,4,2]",0.0
"U[4,2,2,4,3]",0.0
"U[4,2,3,1,0]",0.0
"U[4,2,3,1,1]",0.0
"U[4,2,3,1,2]",0.0
"U[4,2,3,1,3]",0.0
"U[4,2,3,2,0]",0.0
"U[4,2,3,2,1]",0.0
"U[4,2,3,2,2]",0.0
"U[4,2,3,2,3]",0.0
"U[4,2,3,3,0]",0.0
"U[4,2,3,3,1]",0.0
"U[4,2,3,3,2]",0.0
"U[4,2,3,3,3]",0.0
"U[4,2,3,4,0]",0.0
"U[4,2,3,4,1]",0.0
"U[4,2,3,4,2]",0.0
"U[4,2,3,4,3]",0.0
"U[4,3,0,1,0]",2.0
"U[4,3,0,1,1]",6.0
"U[4,3,0,1,2]",0.0
"U[4,3,0,1,3]",1.0
"U[4,3,0,2,0]",0.0
"U[4,3,0,2,1]",0.0
"U[4,3,0,2,2]",0.0
"U[4,3,0,2,3]",0.0
"U[4,3,0,3,0]",0.0
"U[4,3,0,3,1]",0.0
"U[4,3,0,3,2]",0.0
"U[4,3,0,3,3]",0.0
"U[4,3,0,4,0]",0.0
"U[4,3,0,4,1]",0.0
"U[4,3,0,4,2]",0.0
"U[4,3,0,4,3]",0.0
"U[4,3,1,1,0]",0.0
"U[4,3,1,1,1]",2.0
"U[4,3,1,1,2]",0.0
"U[4,3,1,1,3]",0.0
"U[4,3,1,2,0]",0.0
"U[4,3,1,2,1]",0.0
"U[4,3,1,2,2]",0.0
"U[4,3,1,2,3]",0.0
"U[4,3,1,3,0]",0.0
"U[4,3,1,3,1]",0.0
"U[4,3,1,3,2]",0.0
"U[4,3,1,3,3]",0.0
"U[4,3,1,4,0]",0.0
"U[4,3,1,4,1]",0.0
"U[4,3,1,4,2]",0.0
"U[4,3,1,4,3]",0.0
"U[4,3,2,1,0]",0.0
"U[4,3,2,1,1]",25.0
"U[4,3,2,1,2]",0.0
"U[4,3,2,1,3]",0.0
"U[4,3,2,2,0]",0.0
"U[4,3,2,2,1]",0.0
"U[4,3,2,2,2]",0.0
"U[4,3,2,2,3]",0.0
"U[4,3,2,3,0]",0.0
"U[4,3,2,3,1]",0.0
"U[4,3,2,3,2]",0.0
"U[4,3,2,3,3]",0.08134246575479454
"U[4,3,2,4,0]",0.0
"U[4,3,2,4,1]",0.0
"U[4,3,2,4,2]",0.0
"U[4,3,2,4,3]",0.0
"U[4,3,3,1,0]",0.1401101694923729
"U[4,3,3,1,1]",4.0
"U[4,3,3,1,2]",1.0
"U[4,3,3,1,3]",0.0
"U[4,3,3,2,0]",0.0
"U[4,3,3,2,1]",0.0
"U[4,3,3,2,2]",0.0
"U[4,3,3,2,3]",0.0
"U[4,3,3,3,0]",0.0
"U[4,3,3,3,1]",0.0
"U[4,3,3,3,2]",0.0
"U[4,3,3,3,3]",0.0
"U[4,3,3,4,0]",0.0
"U[4,3,3,4,1]",0.028372881356779667
"U[4,3,3,4,2]",0.09971186440762712
"U[4,3,3,4,3]",0.01711864406864407
