Solver_Var,Solver_Value,Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Size,p_year,Ftype,ratio,Demand,Demand_id,age,k,T_val
"U[13,13,0,2,0]",1.0,2036,LNG_S1_2036,1,Use,BioLNG,D1,102000.0,S1,2036,LNG,1.0,102000.0,S1_D1_2036,1,2,0
"U[13,13,0,2,1]",6.0,2036,LNG_S1_2036,6,Use,BioLNG,D2,102000.0,S1,2036,LNG,1.0,612000.0,S1_D2_2036,1,2,0
"U[13,13,0,2,2]",17.0,2036,LNG_S1_2036,17,Use,BioLNG,D3,102000.0,S1,2036,LNG,1.0,1734000.0,S1_D3_2036,1,2,0
"U[13,13,1,2,0]",3.0,2036,LNG_S2_2036,3,Use,BioLNG,D1,106000.0,S2,2036,LNG,1.0,318000.0,S2_D1_2036,1,2,0
"U[13,13,1,2,2]",8.0,2036,LNG_S2_2036,8,Use,BioLNG,D3,106000.0,S2,2036,LNG,1.0,848000.0,S2_D3_2036,1,2,0
"U[13,13,1,2,3]",1.6994433962273583,2036,LNG_S2_2036,2,Use,BioLNG,D4,90070.50000004999,S2,2036,LNG,0.8497216981136791,180141.00000009997,S2_D4_2036,1,2,0
"U[13,13,2,1,0]",5.87689336555607,2036,LNG_S3_2036,6,Use,LNG,D1,71502.20261426552,S3,2036,LNG,0.9794822275926783,429013.21568559314,S3_D1_2036,1,1,0
"U[13,13,2,2,0]",6.990942250883658,2036,LNG_S3_2036,7,Use,BioLNG,D1,72905.54061635815,S3,2036,LNG,0.9987060358405226,510338.78431450704,S3_D1_2036,1,2,0
"U[13,13,2,2,1]",4.792780821919179,2036,LNG_S3_2036,5,Use,BioLNG,D2,69974.60000002001,S3,2036,LNG,0.9585561643838358,349873.00000010006,S3_D2_2036,1,2,0
"U[13,13,2,2,2]",4.0,2036,LNG_S3_2036,4,Use,BioLNG,D3,73000.0,S3,2036,LNG,1.0,292000.0,S3_D3_2036,1,2,0
"U[14,6,0,2,2]",10.0,2037,LNG_S1_2029,10,Use,BioLNG,D3,102000.0,S1,2029,LNG,1.0,1020000.0,S1_D3_2037,9,2,0
"U[14,7,0,2,0]",5.728098039216666,2037,LNG_S1_2030,6,Use,BioLNG,D1,97377.66666668332,S1,2030,LNG,0.9546830065361109,584266.0000000999,S1_D1_2037,8,2,0
"U[14,7,0,2,1]",1.0,2037,LNG_S1_2030,1,Use,BioLNG,D2,102000.0,S1,2030,LNG,1.0,102000.0,S1_D2_2037,8,2,0
"U[14,7,0,2,2]",11.725166666667644,2037,LNG_S1_2030,12,Use,BioLNG,D3,99663.91666667498,S1,2030,LNG,0.9770972222223037,1195967.0000000997,S1_D3_2037,8,2,0
"U[14,7,1,1,0]",0.5021033637783298,2037,LNG_S2_2030,1,Use,LNG,D1,53222.95656050296,S2,2030,LNG,0.5021033637783298,53222.95656050296,S2_D1_2037,8,1,0
"U[14,8,0,2,3]",0.1773823529421568,2037,LNG_S1_2031,1,Use,BioLNG,D4,18093.000000099993,S1,2031,LNG,0.1773823529421568,18093.000000099993,S1_D4_2037,7,2,0
"U[14,10,0,2,1]",11.0,2037,LNG_S1_2033,11,Use,BioLNG,D2,102000.0,S1,2033,LNG,1.0,1122000.0,S1_D2_2037,5,2,0
"U[14,10,0,2,3]",1.0,2037,LNG_S1_2033,1,Use,BioLNG,D4,102000.0,S1,2033,LNG,1.0,102000.0,S1_D4_2037,5,2,0
"U[14,11,0,2,0]",5.0,2037,LNG_S1_2034,5,Use,BioLNG,D1,102000.0,S1,2034,LNG,1.0,510000.0,S1_D1_2037,4,2,0
"U[14,11,0,2,1]",11.0,2037,LNG_S1_2034,11,Use,BioLNG,D2,102000.0,S1,2034,LNG,1.0,1122000.0,S1_D2_2037,4,2,0
"U[14,11,0,2,3]",5.0,2037,LNG_S1_2034,5,Use,BioLNG,D4,102000.0,S1,2034,LNG,1.0,510000.0,S1_D4_2037,4,2,0
"U[14,11,1,2,0]",1.0,2037,LNG_S2_2034,1,Use,BioLNG,D1,106000.0,S2,2034,LNG,1.0,106000.0,S2_D1_2037,4,2,0
"U[14,11,1,2,1]",2.0,2037,LNG_S2_2034,2,Use,BioLNG,D2,106000.0,S2,2034,LNG,1.0,212000.0,S2_D2_2037,4,2,0
"U[14,11,2,1,0]",12.0,2037,LNG_S3_2034,12,Use,LNG,D1,73000.0,S3,2034,LNG,1.0,876000.0,S3_D1_2037,4,1,0
"U[14,11,2,1,1]",8.0,2037,LNG_S3_2034,8,Use,LNG,D2,73000.0,S3,2034,LNG,1.0,584000.0,S3_D2_2037,4,1,0
"U[14,11,2,1,2]",2.0,2037,LNG_S3_2034,2,Use,LNG,D3,73000.0,S3,2034,LNG,1.0,146000.0,S3_D3_2037,4,1,0
"U[14,11,2,2,2]",7.0,2037,LNG_S3_2034,7,Use,BioLNG,D3,73000.0,S3,2034,LNG,1.0,511000.0,S3_D3_2037,4,2,0
"U[14,11,3,2,1]",2.716279661017796,2037,LNG_S4_2034,3,Use,BioLNG,D2,106840.33333336665,S4,2034,LNG,0.9054265536725987,320521.00000009994,S4_D2_2037,4,2,0
"U[14,11,3,3,0]",0.1970762711872881,2037,Diesel_S4_2034,1,Use,HVO,D1,23255.000000099997,S4,2034,Diesel,0.1970762711872881,23255.000000099997,S4_D1_2037,4,3,0
"U[14,11,3,3,3]",0.0204661016957627,2037,Diesel_S4_2034,1,Use,HVO,D4,2415.000000099999,S4,2034,Diesel,0.0204661016957627,2415.000000099999,S4_D4_2037,4,3,0
"U[14,12,0,2,0]",1.0,2037,LNG_S1_2035,1,Use,BioLNG,D1,102000.0,S1,2035,LNG,1.0,102000.0,S1_D1_2037,3,2,0
"U[14,12,0,2,1]",2.7554215686284325,2037,LNG_S1_2035,3,Use,BioLNG,D2,93684.33333336671,S1,2035,LNG,0.9184738562094775,281053.0000001001,S1_D2_2037,3,2,0
"U[14,12,1,2,0]",7.724613617354688,2037,LNG_S2_2035,8,Use,BioLNG,D1,102351.13042994961,S2,2035,LNG,0.965576702169336,818809.0434395969,S2_D1_2037,3,2,0
"U[14,12,1,2,1]",16.614207547170754,2037,LNG_S2_2035,17,Use,BioLNG,D2,103594.47058824117,S2,2035,LNG,0.9773063263041619,1761106.0000001,S2_D2_2037,3,2,0
"U[14,12,1,2,3]",0.7616415094349057,2037,LNG_S2_2035,1,Use,BioLNG,D4,80734.0000001,S2,2035,LNG,0.7616415094349057,80734.0000001,S2_D4_2037,3,2,0
"U[14,12,2,1,0]",6.0,2037,LNG_S3_2035,6,Use,LNG,D1,73000.0,S3,2035,LNG,1.0,438000.0,S3_D1_2037,3,1,0
"U[14,12,2,1,1]",10.0,2037,LNG_S3_2035,10,Use,LNG,D2,73000.0,S3,2035,LNG,1.0,730000.0,S3_D2_2037,3,1,0
"U[14,12,2,2,1]",3.8629041095904126,2037,LNG_S3_2035,4,Use,BioLNG,D2,70498.00000002503,S3,2035,LNG,0.9657260273976032,281992.0000001001,S3_D2_2037,3,2,0
"U[14,12,2,2,2]",0.9724520547958888,2037,LNG_S3_2035,1,Use,BioLNG,D3,70989.00000009988,S3,2035,LNG,0.9724520547958888,70989.00000009988,S3_D3_2037,3,2,0
"U[14,12,2,2,3]",1.0,2037,LNG_S3_2035,1,Use,BioLNG,D4,73000.0,S3,2035,LNG,1.0,73000.0,S3_D4_2037,3,2,0
"U[14,12,3,2,1]",5.0,2037,LNG_S4_2035,5,Use,BioLNG,D2,118000.0,S4,2035,LNG,1.0,590000.0,S4_D2_2037,3,2,0
"U[14,13,0,2,1]",13.0,2037,LNG_S1_2036,13,Use,BioLNG,D2,102000.0,S1,2036,LNG,1.0,1326000.0,S1_D2_2037,2,2,0
"U[14,13,0,2,2]",11.0,2037,LNG_S1_2036,11,Use,BioLNG,D3,102000.0,S1,2036,LNG,1.0,1122000.0,S1_D3_2037,2,2,0
"U[14,13,1,2,0]",4.0,2037,LNG_S2_2036,4,Use,BioLNG,D1,106000.0,S2,2036,LNG,1.0,424000.0,S2_D1_2037,2,2,0
"U[14,13,1,2,1]",1.0,2037,LNG_S2_2036,1,Use,BioLNG,D2,106000.0,S2,2036,LNG,1.0,106000.0,S2_D2_2037,2,2,0
"U[14,13,1,2,2]",6.677669811321697,2037,LNG_S2_2036,7,Use,BioLNG,D3,101119.00000001426,S2,2036,LNG,0.9539528301888138,707833.0000000999,S2_D3_2037,2,2,0
"U[14,13,1,2,3]",1.0,2037,LNG_S2_2036,1,Use,BioLNG,D4,106000.0,S2,2036,LNG,1.0,106000.0,S2_D4_2037,2,2,0
"U[14,13,2,1,1]",3.0,2037,LNG_S3_2036,3,Use,LNG,D2,73000.0,S3,2036,LNG,1.0,219000.0,S3_D2_2037,2,1,0
"U[14,13,2,1,3]",3.0,2037,LNG_S3_2036,3,Use,LNG,D4,73000.0,S3,2036,LNG,1.0,219000.0,S3_D4_2037,2,1,0
"U[14,13,2,2,0]",16.0,2037,LNG_S3_2036,16,Use,BioLNG,D1,73000.0,S3,2036,LNG,1.0,1168000.0,S3_D1_2037,2,2,0
"U[14,14,0,2,2]",13.0,2037,LNG_S1_2037,13,Use,BioLNG,D3,102000.0,S1,2037,LNG,1.0,1326000.0,S1_D3_2037,1,2,0
"U[14,14,1,2,2]",4.0,2037,LNG_S2_2037,4,Use,BioLNG,D3,106000.0,S2,2037,LNG,1.0,424000.0,S2_D3_2037,1,2,0
"U[14,14,2,1,2]",7.0,2037,LNG_S3_2037,7,Use,LNG,D3,73000.0,S3,2037,LNG,1.0,511000.0,S3_D3_2037,1,1,0
"U[14,14,2,2,0]",8.860561643836988,2037,LNG_S3_2037,9,Use,BioLNG,D1,71869.00000001113,S3,2037,LNG,0.9845068493152209,646821.0000001002,S3_D1_2037,1,2,0
"U[14,14,2,2,1]",20.0,2037,LNG_S3_2037,20,Use,BioLNG,D2,73000.0,S3,2037,LNG,1.0,1460000.0,S3_D2_2037,1,2,0
"U[14,14,2,2,2]",2.0,2037,LNG_S3_2037,2,Use,BioLNG,D3,73000.0,S3,2037,LNG,1.0,146000.0,S3_D3_2037,1,2,0
"U[14,14,2,4,3]",0.0117397260287671,2037,Diesel_S3_2037,1,Use,B20,D4,857.0000000999984,S3,2037,Diesel,0.0117397260287671,857.0000000999984,S3_D4_2037,1,4,0
"U[14,14,3,2,1]",2.0,2037,LNG_S4_2037,2,Use,BioLNG,D2,118000.0,S4,2037,LNG,1.0,236000.0,S4_D2_2037,1,2,0
"U[14,14,3,2,2]",1.0,2037,LNG_S4_2037,1,Use,BioLNG,D3,118000.0,S4,2037,LNG,1.0,118000.0,S4_D3_2037,1,2,0
"U[14,14,3,3,2]",0.3264322033906779,2037,Diesel_S4_2037,1,Use,HVO,D3,38519.00000009999,S4,2037,Diesel,0.3264322033906779,38519.00000009999,S4_D3_2037,1,3,0
"U[15,7,0,2,0]",4.2976372549029405,2038,LNG_S1_2030,5,Use,BioLNG,D1,87671.80000001998,S1,2030,LNG,0.8595274509805881,438359.0000000999,S1_D1_2038,9,2,0
"U[15,7,0,2,1]",5.0,2038,LNG_S1_2030,5,Use,BioLNG,D2,102000.0,S1,2030,LNG,1.0,510000.0,S1_D2_2038,9,2,0
"U[15,7,0,2,2]",9.0,2038,LNG_S1_2030,9,Use,BioLNG,D3,102000.0,S1,2030,LNG,1.0,918000.0,S1_D3_2038,9,2,0
"U[15,7,1,1,3]",0.8415047137028577,2038,LNG_S2_2030,1,Use,LNG,D4,89199.49965250291,S2,2030,LNG,0.8415047137028577,89199.49965250291,S2_D4_2038,9,1,0
"U[15,8,0,2,2]",1.0,2038,LNG_S1_2031,1,Use,BioLNG,D3,102000.0,S1,2031,LNG,1.0,102000.0,S1_D3_2038,8,2,0
"U[15,10,0,2,2]",6.0,2038,LNG_S1_2033,6,Use,BioLNG,D3,102000.0,S1,2033,LNG,1.0,612000.0,S1_D3_2038,6,2,0
"U[15,10,0,2,3]",2.2962450980401963,2038,LNG_S1_2033,3,Use,BioLNG,D4,78072.33333336667,S1,2033,LNG,0.7654150326800654,234217.0000001,S1_D4_2038,6,2,0
"U[15,11,0,2,0]",2.0,2038,LNG_S1_2034,2,Use,BioLNG,D1,102000.0,S1,2034,LNG,1.0,204000.0,S1_D1_2038,5,2,0
"U[15,11,0,2,1]",8.0,2038,LNG_S1_2034,8,Use,BioLNG,D2,102000.0,S1,2034,LNG,1.0,816000.0,S1_D2_2038,5,2,0
"U[15,11,0,2,2]",10.0,2038,LNG_S1_2034,10,Use,BioLNG,D3,102000.0,S1,2034,LNG,1.0,1020000.0,S1_D3_2038,5,2,0
"U[15,11,0,2,3]",1.0,2038,LNG_S1_2034,1,Use,BioLNG,D4,102000.0,S1,2034,LNG,1.0,102000.0,S1_D4_2038,5,2,0
"U[15,12,0,2,0]",2.0,2038,LNG_S1_2035,2,Use,BioLNG,D1,102000.0,S1,2035,LNG,1.0,204000.0,S1_D1_2038,4,2,0
"U[15,12,0,2,3]",2.0,2038,LNG_S1_2035,2,Use,BioLNG,D4,102000.0,S1,2035,LNG,1.0,204000.0,S1_D4_2038,4,2,0
"U[15,12,1,2,0]",9.0,2038,LNG_S2_2035,9,Use,BioLNG,D1,106000.0,S2,2035,LNG,1.0,954000.0,S2_D1_2038,4,2,0
"U[15,12,1,2,1]",5.0,2038,LNG_S2_2035,5,Use,BioLNG,D2,106000.0,S2,2035,LNG,1.0,530000.0,S2_D2_2038,4,2,0
"U[15,12,1,2,2]",11.0,2038,LNG_S2_2035,11,Use,BioLNG,D3,106000.0,S2,2035,LNG,1.0,1166000.0,S2_D3_2038,4,2,0
"U[15,12,1,2,3]",0.9593443429018592,2038,LNG_S2_2035,1,Use,BioLNG,D4,101690.50034759707,S2,2035,LNG,0.9593443429018592,101690.50034759707,S2_D4_2038,4,2,0
"U[15,12,2,1,0]",8.0,2038,LNG_S3_2035,8,Use,LNG,D1,73000.0,S3,2035,LNG,1.0,584000.0,S3_D1_2038,4,1,0
"U[15,12,2,1,1]",7.0,2038,LNG_S3_2035,7,Use,LNG,D2,73000.0,S3,2035,LNG,1.0,511000.0,S3_D2_2038,4,1,0
"U[15,12,2,1,2]",1.0,2038,LNG_S3_2035,1,Use,LNG,D3,73000.0,S3,2035,LNG,1.0,73000.0,S3_D3_2038,4,1,0
"U[15,12,2,2,0]",6.0,2038,LNG_S3_2035,6,Use,BioLNG,D1,73000.0,S3,2035,LNG,1.0,438000.0,S3_D1_2038,4,2,0
"U[15,13,0,2,0]",1.0,2038,LNG_S1_2036,1,Use,BioLNG,D1,102000.0,S1,2036,LNG,1.0,102000.0,S1_D1_2038,3,2,0
"U[15,13,0,2,1]",19.0,2038,LNG_S1_2036,19,Use,BioLNG,D2,102000.0,S1,2036,LNG,1.0,1938000.0,S1_D2_2038,3,2,0
"U[15,13,0,2,2]",3.0,2038,LNG_S1_2036,3,Use,BioLNG,D3,102000.0,S1,2036,LNG,1.0,306000.0,S1_D3_2038,3,2,0
"U[15,13,0,2,3]",1.0,2038,LNG_S1_2036,1,Use,BioLNG,D4,102000.0,S1,2036,LNG,1.0,102000.0,S1_D4_2038,3,2,0
"U[15,13,1,2,0]",2.0,2038,LNG_S2_2036,2,Use,BioLNG,D1,106000.0,S2,2036,LNG,1.0,212000.0,S2_D1_2038,3,2,0
"U[15,13,1,2,1]",11.0,2038,LNG_S2_2036,11,Use,BioLNG,D2,106000.0,S2,2036,LNG,1.0,1166000.0,S2_D2_2038,3,2,0
"U[15,13,2,1,0]",6.0,2038,LNG_S3_2036,6,Use,LNG,D1,73000.0,S3,2036,LNG,1.0,438000.0,S3_D1_2038,3,1,0
"U[15,13,2,2,0]",16.0,2038,LNG_S3_2036,16,Use,BioLNG,D1,73000.0,S3,2036,LNG,1.0,1168000.0,S3_D1_2038,3,2,0
"U[15,14,0,2,1]",7.0,2038,LNG_S1_2037,7,Use,BioLNG,D2,102000.0,S1,2037,LNG,1.0,714000.0,S1_D2_2038,2,2,0
"U[15,14,0,2,2]",6.0,2038,LNG_S1_2037,6,Use,BioLNG,D3,102000.0,S1,2037,LNG,1.0,612000.0,S1_D3_2038,2,2,0
"U[15,14,1,2,0]",2.0,2038,LNG_S2_2037,2,Use,BioLNG,D1,106000.0,S2,2037,LNG,1.0,212000.0,S2_D1_2038,2,2,0
"U[15,14,1,2,1]",2.0,2038,LNG_S2_2037,2,Use,BioLNG,D2,106000.0,S2,2037,LNG,1.0,212000.0,S2_D2_2038,2,2,0
"U[15,14,2,1,0]",3.0,2038,LNG_S3_2037,3,Use,LNG,D1,73000.0,S3,2037,LNG,1.0,219000.0,S3_D1_2038,2,1,0
"U[15,14,2,1,3]",4.0,2038,LNG_S3_2037,4,Use,LNG,D4,73000.0,S3,2037,LNG,1.0,292000.0,S3_D4_2038,2,1,0
"U[15,14,2,2,1]",12.0,2038,LNG_S3_2037,12,Use,BioLNG,D2,73000.0,S3,2037,LNG,1.0,876000.0,S3_D2_2038,2,2,0
"U[15,14,2,2,2]",18.84316438356301,2038,LNG_S3_2037,19,Use,BioLNG,D3,72397.42105263683,S3,2037,LNG,0.9917454938717374,1375551.0000000997,S3_D3_2038,2,2,0
"U[15,14,2,4,1]",0.1728630137000016,2038,Diesel_S3_2037,1,Use,B20,D2,12619.000000100117,S3,2037,Diesel,0.1728630137000016,12619.000000100117,S3_D2_2038,2,4,0
"U[15,14,3,2,1]",3.0,2038,LNG_S4_2037,3,Use,BioLNG,D2,118000.0,S4,2037,LNG,1.0,354000.0,S4_D2_2038,2,2,0
"U[15,14,3,3,2]",0.3676864406788135,2038,Diesel_S4_2037,1,Use,HVO,D3,43387.00000009999,S4,2037,Diesel,0.3676864406788135,43387.00000009999,S4_D3_2038,2,3,0
"U[15,15,0,2,0]",3.0,2038,LNG_S1_2038,3,Use,BioLNG,D1,102000.0,S1,2038,LNG,1.0,306000.0,S1_D1_2038,1,2,0
"U[15,15,0,2,2]",12.528156862746076,2038,LNG_S1_2038,13,Use,BioLNG,D3,98297.84615385382,S1,2038,LNG,0.9637043740573905,1277872.0000000997,S1_D3_2038,1,2,0
"U[15,15,0,3,1]",0.1585294117656874,2038,Diesel_S1_2038,1,Use,HVO,D2,16170.000000100115,S1,2038,Diesel,0.1585294117656874,16170.000000100115,S1_D2_2038,1,3,0
"U[15,15,1,2,1]",2.0,2038,LNG_S2_2038,2,Use,BioLNG,D2,106000.0,S2,2038,LNG,1.0,212000.0,S2_D2_2038,1,2,0
"U[15,15,1,3,0]",0.3084339622650932,2038,Diesel_S2_2038,1,Use,HVO,D1,32694.000000099877,S2,2038,Diesel,0.3084339622650932,32694.000000099877,S2_D1_2038,1,3,0
"U[15,15,1,3,1]",0.3000471698122652,2038,Diesel_S2_2038,1,Use,HVO,D2,31805.00000010011,S2,2038,Diesel,0.3000471698122652,31805.00000010011,S2_D2_2038,1,3,0
"U[15,15,1,3,2]",0.2069716981141498,2038,Diesel_S2_2038,1,Use,HVO,D3,21939.00000009988,S2,2038,Diesel,0.2069716981141498,21939.00000009988,S2_D3_2038,1,3,0
"U[15,15,2,1,0]",5.0,2038,LNG_S3_2038,5,Use,LNG,D1,73000.0,S3,2038,LNG,1.0,365000.0,S3_D1_2038,1,1,0
"U[15,15,2,1,1]",3.0,2038,LNG_S3_2038,3,Use,LNG,D2,73000.0,S3,2038,LNG,1.0,219000.0,S3_D2_2038,1,1,0
"U[15,15,2,2,1]",23.0,2038,LNG_S3_2038,23,Use,BioLNG,D2,73000.0,S3,2038,LNG,1.0,1679000.0,S3_D2_2038,1,2,0
"U[15,15,2,3,0]",0.2366986301383577,2038,Diesel_S3_2038,1,Use,HVO,D1,17279.000000100114,S3,2038,Diesel,0.2366986301383577,17279.000000100114,S3_D1_2038,1,3,0
"U[15,15,2,3,3]",0.2042602739739726,2038,Diesel_S3_2038,1,Use,HVO,D4,14911.000000099999,S3,2038,Diesel,0.2042602739739726,14911.000000099999,S3_D4_2038,1,3,0
"U[15,15,3,2,1]",6.7335254237296605,2038,LNG_S4_2038,7,Use,BioLNG,D2,113508.00000001428,S4,2038,LNG,0.9619322033899514,794556.0000000999,S4_D2_2038,1,2,0
"U[15,15,3,2,2]",1.0,2038,LNG_S4_2038,1,Use,BioLNG,D3,118000.0,S4,2038,LNG,1.0,118000.0,S4_D3_2038,1,2,0
"U[15,15,3,3,0]",0.1986271186449152,2038,Diesel_S4_2038,1,Use,HVO,D1,23438.000000099993,S4,2038,Diesel,0.1986271186449152,23438.000000099993,S4_D1_2038,1,3,0
"U[15,15,3,3,3]",0.0207372881364406,2038,Diesel_S4_2038,1,Use,HVO,D4,2447.0000000999908,S4,2038,Diesel,0.0207372881364406,2447.0000000999908,S4_D4_2038,1,3,0
"F[0,0,0,1]",72.0,2023,LNG_S1_2023,72,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2023,1,1,0
"F[0,0,0,4]",1.0,2023,Diesel_S1_2023,1,Fleet,B20,0,0.0,S1,2023,Diesel,1.0,0.0,S1_0_2023,1,4,0
"F[0,0,1,1]",30.0,2023,LNG_S2_2023,30,Fleet,LNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2023,1,1,0
"F[0,0,1,2]",1.0,2023,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2023,1,2,0
"F[0,0,1,4]",3.0,2023,Diesel_S2_2023,3,Fleet,B20,0,0.0,S2,2023,Diesel,1.0,0.0,S2_0_2023,1,4,0
"F[0,0,2,1]",78.0,2023,LNG_S3_2023,78,Fleet,LNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2023,1,1,0
"F[0,0,2,2]",1.0,2023,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2023,1,2,0
"F[0,0,2,4]",2.0,2023,Diesel_S3_2023,2,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2023,1,4,0
"F[0,0,3,1]",7.0,2023,LNG_S4_2023,7,Fleet,LNG,0,0.0,S4,2023,LNG,1.0,0.0,S4_0_2023,1,1,0
"F[0,0,3,4]",4.0,2023,Diesel_S4_2023,4,Fleet,B20,0,0.0,S4,2023,Diesel,1.0,0.0,S4_0_2023,1,4,0
"F[1,0,0,1]",55.0,2024,LNG_S1_2023,55,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2024,2,1,0
"F[1,0,0,4]",1.0,2024,Diesel_S1_2023,1,Fleet,B20,0,0.0,S1,2023,Diesel,1.0,0.0,S1_0_2024,2,4,0
"F[1,0,1,1]",22.0,2024,LNG_S2_2023,22,Fleet,LNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2024,2,1,0
"F[1,0,1,2]",1.0,2024,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2024,2,2,0
"F[1,0,1,4]",2.0,2024,Diesel_S2_2023,2,Fleet,B20,0,0.0,S2,2023,Diesel,1.0,0.0,S2_0_2024,2,4,0
"F[1,0,2,1]",67.0,2024,LNG_S3_2023,67,Fleet,LNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2024,2,1,0
"F[1,0,2,2]",1.0,2024,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2024,2,2,0
"F[1,0,2,4]",2.0,2024,Diesel_S3_2023,2,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2024,2,4,0
"F[1,0,3,1]",5.0,2024,LNG_S4_2023,5,Fleet,LNG,0,0.0,S4,2023,LNG,1.0,0.0,S4_0_2024,2,1,0
"F[1,0,3,4]",4.0,2024,Diesel_S4_2023,4,Fleet,B20,0,0.0,S4,2023,Diesel,1.0,0.0,S4_0_2024,2,4,0
"F[1,1,0,1]",18.0,2024,LNG_S1_2024,18,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2024,1,1,0
"F[1,1,1,1]",9.0,2024,LNG_S2_2024,9,Fleet,LNG,0,0.0,S2,2024,LNG,1.0,0.0,S2_0_2024,1,1,0
"F[1,1,2,1]",13.0,2024,LNG_S3_2024,13,Fleet,LNG,0,0.0,S3,2024,LNG,1.0,0.0,S3_0_2024,1,1,0
"F[1,1,3,1]",2.0,2024,LNG_S4_2024,2,Fleet,LNG,0,0.0,S4,2024,LNG,1.0,0.0,S4_0_2024,1,1,0
"F[2,0,0,1]",45.0,2025,LNG_S1_2023,45,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2025,3,1,0
"F[2,0,1,1]",22.0,2025,LNG_S2_2023,22,Fleet,LNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2025,3,1,0
"F[2,0,1,2]",1.0,2025,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2025,3,2,0
"F[2,0,1,4]",2.0,2025,Diesel_S2_2023,2,Fleet,B20,0,0.0,S2,2023,Diesel,1.0,0.0,S2_0_2025,3,4,0
"F[2,0,2,1]",38.0,2025,LNG_S3_2023,38,Fleet,LNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2025,3,1,0
"F[2,0,2,2]",1.0,2025,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2025,3,2,0
"F[2,0,2,4]",2.0,2025,Diesel_S3_2023,2,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2025,3,4,0
"F[2,0,3,1]",5.0,2025,LNG_S4_2023,5,Fleet,LNG,0,0.0,S4,2023,LNG,1.0,0.0,S4_0_2025,3,1,0
"F[2,0,3,4]",4.0,2025,Diesel_S4_2023,4,Fleet,B20,0,0.0,S4,2023,Diesel,1.0,0.0,S4_0_2025,3,4,0
"F[2,1,0,1]",18.0,2025,LNG_S1_2024,18,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2025,2,1,0
"F[2,1,1,1]",9.0,2025,LNG_S2_2024,9,Fleet,LNG,0,0.0,S2,2024,LNG,1.0,0.0,S2_0_2025,2,1,0
"F[2,1,2,1]",13.0,2025,LNG_S3_2024,13,Fleet,LNG,0,0.0,S3,2024,LNG,1.0,0.0,S3_0_2025,2,1,0
"F[2,1,3,1]",2.0,2025,LNG_S4_2024,2,Fleet,LNG,0,0.0,S4,2024,LNG,1.0,0.0,S4_0_2025,2,1,0
"F[2,2,0,1]",13.0,2025,LNG_S1_2025,13,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2025,1,1,0
"F[2,2,1,1]",1.0,2025,LNG_S2_2025,1,Fleet,LNG,0,0.0,S2,2025,LNG,1.0,0.0,S2_0_2025,1,1,0
"F[2,2,2,1]",30.0,2025,LNG_S3_2025,30,Fleet,LNG,0,0.0,S3,2025,LNG,1.0,0.0,S3_0_2025,1,1,0
"F[3,0,0,1]",38.0,2026,LNG_S1_2023,38,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2026,4,1,0
"F[3,0,1,1]",20.0,2026,LNG_S2_2023,20,Fleet,LNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2026,4,1,0
"F[3,0,1,2]",1.0,2026,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2026,4,2,0
"F[3,0,1,4]",2.0,2026,Diesel_S2_2023,2,Fleet,B20,0,0.0,S2,2023,Diesel,1.0,0.0,S2_0_2026,4,4,0
"F[3,0,2,1]",15.0,2026,LNG_S3_2023,15,Fleet,LNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2026,4,1,0
